,wind_speed_10m,wind_speed_100m,wind_direction_100m,wind_mw
2019-10-13 05:00:00,10.464797,23.333443,231.89238,11073.0
2019-10-13 06:00:00,11.246759,24.967497,227.33734,11687.0
2019-10-13 07:00:00,12.287555,26.28,221.112,11125.0
2019-10-13 08:00:00,12.313894,26.220753,224.44382,9658.0
2019-10-13 09:00:00,13.324863,23.441502,227.4896,9301.0
2019-10-13 10:00:00,13.089354,19.8,216.86998,9447.0
2019-10-13 11:00:00,14.336861,19.201874,210.411,10119.0
2019-10-13 12:00:00,15.778518,21.434364,209.14798,11393.0
2019-10-13 13:00:00,16.58346,22.238562,209.0545,12907.0
2019-10-13 14:00:00,17.388409,23.507753,207.3498,14618.0
2019-10-13 15:00:00,15.683774,21.67487,212.10623,17464.0
2019-10-13 16:00:00,15.484185,22.545315,199.59238,22250.0
2019-10-13 17:00:00,13.684735,24.336637,187.65056,26339.0
2019-10-13 18:00:00,14.081478,28.1169,182.93561,28215.0
2019-10-13 19:00:00,16.700275,32.777798,178.11185,29531.0
2019-10-13 20:00:00,21.986542,39.26641,182.10161,28068.0
2019-10-13 21:00:00,22.253124,39.55743,193.15096,26644.0
2019-10-13 22:00:00,22.35481,39.96,198.92474,24870.0
2019-10-13 23:00:00,21.734581,38.896664,210.5999,23039.0
2019-10-14 00:00:00,20.46941,36.941685,217.87505,20870.0
2019-10-14 01:00:00,18.374111,34.47928,220.34167,18616.0
2019-10-14 02:00:00,17.935081,35.129066,224.9999,16105.0
2019-10-14 03:00:00,17.826363,34.75445,230.04251,13264.0
2019-10-14 04:00:00,17.31746,33.985218,233.61555,11294.0
2019-10-14 05:00:00,17.84816,34.653625,235.15419,9516.0
2019-10-14 06:00:00,16.179987,32.361977,242.86494,7837.0
2019-10-14 07:00:00,14.8257065,30.351225,247.69374,5842.0
2019-10-14 08:00:00,12.904882,27.009598,248.9076,3888.0
2019-10-14 09:00:00,13.049689,23.000591,252.69939,2659.0
2019-10-14 10:00:00,10.948973,15.5843,263.36758,2340.0
2019-10-14 11:00:00,11.304229,14.917212,261.67444,2425.0
2019-10-14 12:00:00,9.605998,12.224107,256.373,2830.0
2019-10-14 13:00:00,9.531505,12.015589,278.61557,3328.0
2019-10-14 14:00:00,5.0911684,6.3690495,312.70938,3874.0
2019-10-14 15:00:00,3.9763298,4.73506,351.2539,4887.0
2019-10-14 16:00:00,5.495161,6.6087217,60.64234,8549.0
2019-10-14 17:00:00,8.427383,13.207634,72.55273,12676.0
2019-10-14 18:00:00,10.163227,20.724247,72.82401,14305.0
2019-10-14 19:00:00,13.207634,26.82906,78.38854,15336.0
2019-10-14 20:00:00,14.404499,28.808998,91.43207,15326.0
2019-10-14 21:00:00,15.84409,30.735231,95.37662,15031.0
2019-10-14 22:00:00,16.75064,32.219494,103.57046,14420.0
2019-10-14 23:00:00,14.24163,28.657898,116.886856,13326.0
2019-10-15 00:00:00,12.904882,27.155552,128.54121,12524.0
2019-10-15 01:00:00,12.4811535,26.250393,132.22076,11829.0
2019-10-15 02:00:00,10.144082,21.710716,130.29207,11191.0
2019-10-15 03:00:00,9.339208,20.65848,131.4676,9931.0
2019-10-15 04:00:00,10.144082,21.407139,132.27362,9194.0
2019-10-15 05:00:00,11.090103,23.441502,137.4896,8271.0
2019-10-15 06:00:00,9.686609,21.385939,143.90163,7217.0
2019-10-15 07:00:00,8.669949,19.376562,144.83348,5690.0
2019-10-15 08:00:00,9.793059,19.95972,140.85602,3592.0
2019-10-15 09:00:00,11.983188,20.111729,134.27486,2204.0
2019-10-15 10:00:00,12.738099,17.566378,134.16977,2265.0
2019-10-15 11:00:00,11.384198,15.077082,146.68936,2349.0
2019-10-15 12:00:00,10.009036,13.104198,142.81522,2163.0
2019-10-15 13:00:00,10.1887,13.397612,149.30035,2139.0
2019-10-15 14:00:00,10.739832,13.896187,143.42688,2195.0
2019-10-15 15:00:00,8.0899935,10.315115,150.75127,2395.0
2019-10-15 16:00:00,6.1305785,7.7879906,146.3099,2813.0
2019-10-15 17:00:00,4.6800003,9.0,126.86999,3674.0
2019-10-15 18:00:00,7.2359104,11.043261,109.025696,4765.0
2019-10-15 19:00:00,6.489992,13.570615,111.801476,6283.0
2019-10-15 20:00:00,6.9899354,14.904173,127.14677,7677.0
2019-10-15 21:00:00,6.489992,15.990646,148.81508,9117.0
2019-10-15 22:00:00,6.8777895,16.595179,155.65892,10320.0
2019-10-15 23:00:00,7.2,17.709658,153.43501,11798.0
2019-10-16 00:00:00,7.10031,14.578888,159.77505,13273.0
2019-10-16 01:00:00,5.904439,14.372974,157.93205,14543.0
2019-10-16 02:00:00,6.638072,15.807239,149.9315,14700.0
2019-10-16 03:00:00,8.089993,10.105681,175.91446,14284.0
2019-10-16 04:00:00,5.8603754,12.074766,206.56499,14580.0
2019-10-16 05:00:00,5.6233797,9.3669195,267.79745,15021.0
2019-10-16 06:00:00,9.726664,16.434305,241.1893,15362.0
2019-10-16 07:00:00,14.336861,25.620771,250.29193,15844.0
2019-10-16 08:00:00,18.58451,30.96837,252.40749,16743.0
2019-10-16 09:00:00,25.12016,38.90832,247.70633,17601.0
2019-10-16 10:00:00,28.33957,44.52954,247.1663,18073.0
2019-10-16 11:00:00,28.079998,44.291706,250.53404,17369.0
2019-10-16 12:00:00,28.412645,44.291706,250.53404,16296.0
2019-10-16 13:00:00,29.257614,45.0,253.73972,15542.0
2019-10-16 14:00:00,26.089447,40.582714,244.7989,14453.0
2019-10-16 15:00:00,25.49908,39.938915,242.04912,12817.0
2019-10-16 16:00:00,22.065973,35.42846,244.73694,13289.0
2019-10-16 17:00:00,20.26899,33.40249,239.56584,14643.0
2019-10-16 18:00:00,19.022177,32.361977,242.86494,16086.0
2019-10-16 19:00:00,17.287498,29.947153,242.81897,17026.0
2019-10-16 20:00:00,12.496718,25.864943,235.2039,16793.0
2019-10-16 21:00:00,11.304229,23.950148,227.43669,16471.0
2019-10-16 22:00:00,12.783802,26.518099,221.69804,16359.0
2019-10-16 23:00:00,12.55879,25.992401,216.55257,16629.0
2019-10-17 00:00:00,11.119281,24.993437,221.49637,16577.0
2019-10-17 01:00:00,10.464797,24.014996,220.13542,16813.0
2019-10-17 02:00:00,12.413477,26.87491,219.0194,16656.0
2019-10-17 03:00:00,13.0447235,27.579382,215.97247,16497.0
2019-10-17 04:00:00,13.37825,27.362368,212.64462,16957.0
2019-10-17 05:00:00,12.55879,26.785547,216.25392,16661.0
2019-10-17 06:00:00,11.966953,25.460936,213.46541,15593.0
2019-10-17 07:00:00,12.783802,26.674032,201.37068,13823.0
2019-10-17 08:00:00,15.281989,29.414444,201.54105,11896.0
2019-10-17 09:00:00,15.745627,27.792374,196.55714,9923.0
2019-10-17 10:00:00,16.73516,28.66468,205.27768,8933.0
2019-10-17 11:00:00,18.03237,27.908709,210.20316,8405.0
2019-10-17 12:00:00,19.969458,28.712116,210.10121,7369.0
2019-10-17 13:00:00,18.79255,26.42753,217.8066,6436.0
2019-10-17 14:00:00,16.311613,22.553934,204.51962,5123.0
2019-10-17 15:00:00,18.0,25.133053,218.019,4474.0
2019-10-17 16:00:00,14.021525,20.696087,229.93927,4825.0
2019-10-17 17:00:00,13.324863,22.66857,223.06943,6099.0
2019-10-17 18:00:00,10.630672,20.46941,214.24908,7497.0
2019-10-17 19:00:00,10.661107,21.325253,201.80147,8882.0
2019-10-17 20:00:00,10.587917,22.104116,210.32352,9606.0
2019-10-17 21:00:00,9.0,19.513195,209.8759,9852.0
2019-10-17 22:00:00,9.885262,21.42227,204.84236,9851.0
2019-10-17 23:00:00,8.647496,19.469975,199.44012,9717.0
2019-10-18 00:00:00,8.4042845,20.316889,187.12492,9681.0
2019-10-18 01:00:00,10.829959,24.251284,174.03561,9747.0
2019-10-18 02:00:00,9.0645685,19.813087,182.08252,10147.0
2019-10-18 03:00:00,12.074766,22.68,180.0,11312.0
2019-10-18 04:00:00,12.599999,23.73271,189.60513,12397.0
2019-10-18 05:00:00,12.6462,24.216522,185.11722,13842.0
2019-10-18 06:00:00,13.324863,24.798225,189.18877,15016.0
2019-10-18 07:00:00,13.207634,26.099379,204.44394,14834.0
2019-10-18 08:00:00,12.641076,25.455843,208.7397,14593.0
2019-10-18 09:00:00,13.570615,23.847115,208.88649,16268.0
2019-10-18 10:00:00,13.32,21.096123,205.25313,18495.0
2019-10-18 11:00:00,16.645864,22.73707,203.31773,20685.0
2019-10-18 12:00:00,18.86139,25.6233,204.04422,23444.0
2019-10-18 13:00:00,19.995398,27.231804,204.1932,24668.0
2019-10-18 14:00:00,21.068459,29.15778,212.90524,25371.0
2019-10-18 15:00:00,17.418196,24.482647,199.76726,25009.0
2019-10-18 16:00:00,17.309973,26.183659,198.43504,24190.0
2019-10-18 17:00:00,16.23596,27.551172,186.75348,23799.0
2019-10-18 18:00:00,17.698677,31.722921,189.14157,23484.0
2019-10-18 19:00:00,20.608229,34.82895,209.7448,22409.0
2019-10-18 20:00:00,19.171478,33.283943,218.85338,20262.0
2019-10-18 21:00:00,20.46941,34.38895,239.13918,18654.0
2019-10-18 22:00:00,17.917007,31.65135,250.74062,16978.0
2019-10-18 23:00:00,13.0447235,26.61323,246.90315,16178.0
2019-10-19 00:00:00,10.703569,23.838959,231.74553,16183.0
2019-10-19 01:00:00,11.808878,25.460934,226.14568,16389.0
2019-10-19 02:00:00,12.096214,25.72174,223.29869,16667.0
2019-10-19 03:00:00,9.693296,22.657131,224.35634,16510.0
2019-10-19 04:00:00,9.793058,21.370783,212.61923,16826.0
2019-10-19 05:00:00,11.367109,23.73271,202.28563,16202.0
2019-10-19 06:00:00,10.464798,21.96,190.38881,15553.0
2019-10-19 07:00:00,11.183201,23.266697,188.00464,15546.0
2019-10-19 08:00:00,12.261158,24.251284,185.96439,15381.0
2019-10-19 09:00:00,13.722565,24.863468,182.4895,14997.0
2019-10-19 10:00:00,15.226764,26.28,180.0,14585.0
2019-10-19 11:00:00,16.595179,25.984917,190.3758,14097.0
2019-10-19 12:00:00,13.627795,22.104116,173.45381,13067.0
2019-10-19 13:00:00,12.10157,16.854767,160.0168,11968.0
2019-10-19 14:00:00,10.163227,14.917212,160.25307,11339.0
2019-10-19 15:00:00,13.527572,21.518847,162.47435,11339.0
2019-10-19 16:00:00,16.516901,25.277023,169.33026,12206.0
2019-10-19 17:00:00,17.727943,29.237675,170.07382,12928.0
2019-10-19 18:00:00,14.934577,28.112288,170.41713,12596.0
2019-10-19 19:00:00,15.827721,31.003918,167.25471,12376.0
2019-10-19 20:00:00,14.003029,28.739187,167.70474,11603.0
2019-10-19 21:00:00,13.32,27.684914,167.22876,11219.0
2019-10-19 22:00:00,13.708391,27.834309,174.80566,10106.0
2019-10-19 23:00:00,13.324863,27.44513,184.5139,9317.0
2019-10-20 00:00:00,13.324863,26.437336,186.25394,8403.0
2019-10-20 01:00:00,14.081478,27.534704,191.30989,7185.0
2019-10-20 02:00:00,12.783802,27.322077,198.43504,5838.0
2019-10-20 03:00:00,11.792404,26.099379,204.44394,5358.0
2019-10-20 04:00:00,10.446206,21.746502,199.3349,5039.0
2019-10-20 05:00:00,11.570515,24.280659,195.4787,4532.0
2019-10-20 06:00:00,11.570515,24.033876,196.53491,4260.0
2019-10-20 07:00:00,8.64,18.345877,195.94547,3690.0
2019-10-20 08:00:00,8.647496,18.584509,188.91484,2887.0
2019-10-20 09:00:00,9.47012,18.448023,185.59924,2254.0
2019-10-20 10:00:00,9.531505,16.981165,184.86443,1945.0
2019-10-20 11:00:00,7.42159,10.137692,163.49556,2014.0
2019-10-20 12:00:00,6.9153743,8.669949,131.63345,2125.0
2019-10-20 13:00:00,5.904439,7.145796,130.91429,2556.0
2019-10-20 14:00:00,4.0249224,5.154415,155.22488,3124.0
2019-10-20 15:00:00,2.5959969,3.219938,153.43501,3884.0
2019-10-20 16:00:00,4.2136917,5.154415,114.775116,4769.0
2019-10-20 17:00:00,5.771239,12.0694,107.35411,5531.0
2019-10-20 18:00:00,8.311245,14.654254,117.824005,5498.0
2019-10-20 19:00:00,7.5685663,16.92383,113.838745,5545.0
2019-10-20 20:00:00,8.707238,20.12461,116.56499,5967.0
2019-10-20 21:00:00,8.707237,20.87379,135.0001,7212.0
2019-10-20 22:00:00,7.0911775,17.309975,135.0001,7618.0
2019-10-20 23:00:00,8.587338,20.421871,139.28925,7888.0
2019-10-21 00:00:00,10.44,22.86496,146.56012,8013.0
2019-10-21 01:00:00,8.404285,20.497883,149.38147,7912.0
2019-10-21 02:00:00,6.151683,15.546833,137.81563,7560.0
2019-10-21 03:00:00,7.24486,16.363178,140.35587,7807.0
2019-10-21 04:00:00,8.64,15.844089,111.317986,6634.0
2019-10-21 05:00:00,6.151683,15.827721,162.80138,6463.0
2019-10-21 06:00:00,7.289444,14.512064,136.00499,6418.0
2019-10-21 07:00:00,5.8603754,15.328561,170.53775,6287.0
2019-10-21 08:00:00,4.6800003,7.6367526,171.86998,5972.0
2019-10-21 09:00:00,1.8,3.319036,257.4712,5728.0
2019-10-21 10:00:00,5.1919937,6.297428,149.03632,5360.0
2019-10-21 11:00:00,5.506941,7.342588,191.30989,4523.0
2019-10-21 12:00:00,5.6002855,7.127636,224.9999,3969.0
2019-10-21 13:00:00,4.6800003,5.815978,248.19853,3643.0
2019-10-21 14:00:00,6.489992,8.311245,265.03033,3394.0
2019-10-21 15:00:00,7.289444,9.904906,250.9064,3385.0
2019-10-21 16:00:00,3.4152596,4.5536795,288.43503,3907.0
2019-10-21 17:00:00,4.68,7.9932976,187.76508,4556.0
2019-10-21 18:00:00,6.28713,13.708391,203.19861,5087.0
2019-10-21 19:00:00,7.628263,12.819235,218.15727,5809.0
2019-10-21 20:00:00,7.754637,19.33639,245.82089,6239.0
2019-10-21 21:00:00,9.220499,16.09969,243.43501,6434.0
2019-10-21 22:00:00,6.439876,17.31746,249.30446,6516.0
2019-10-21 23:00:00,7.289444,19.694992,251.89613,6897.0
2019-10-22 00:00:00,9.028754,21.316135,265.1561,6524.0
2019-10-22 01:00:00,7.2359104,18.733839,267.79745,6255.0
2019-10-22 02:00:00,7.208994,19.469976,266.82022,6012.0
2019-10-22 03:00:00,7.5685663,19.469976,273.17978,5719.0
2019-10-22 04:00:00,9.028754,22.007162,285.17297,5527.0
2019-10-22 05:00:00,10.163227,22.104116,300.32352,5413.0
2019-10-22 06:00:00,6.489992,17.84816,311.72943,5383.0
2019-10-22 07:00:00,7.729527,17.935081,308.48022,5532.0
2019-10-22 08:00:00,5.4119864,14.372974,292.06796,5088.0
2019-10-22 09:00:00,6.489992,12.43434,292.1095,4445.0
2019-10-22 10:00:00,3.319036,6.519877,276.3401,4327.0
2019-10-22 11:00:00,6.924738,9.028754,265.42615,3894.0
2019-10-22 12:00:00,7.928178,10.464798,273.9451,3754.0
2019-10-22 13:00:00,6.87779,9.028754,274.57382,3455.0
2019-10-22 14:00:00,4.198285,5.495161,238.39255,2931.0
2019-10-22 15:00:00,8.534353,10.948973,242.5925,2320.0
2019-10-22 16:00:00,9.793058,13.797913,254.87593,2648.0
2019-10-22 17:00:00,5.904439,12.879752,243.43501,3346.0
2019-10-22 18:00:00,9.6932955,12.879752,296.56497,3777.0
2019-10-22 19:00:00,10.009036,21.599998,323.13004,4334.0
2019-10-22 20:00:00,6.3690495,17.057314,314.145,4448.0
2019-10-22 21:00:00,8.4963045,13.783817,310.76352,4463.0
2019-10-22 22:00:00,6.4096174,15.580141,310.31403,4199.0
2019-10-22 23:00:00,6.297428,16.58346,332.87878,3941.0
2019-10-23 00:00:00,7.69592,14.587776,344.24875,3816.0
2019-10-23 01:00:00,7.5170207,10.446206,358.0251,3844.0
2019-10-23 02:00:00,6.130579,7.6367526,44.999897,3953.0
2019-10-23 03:00:00,4.6800003,5.95906,64.98315,4109.0
2019-10-23 04:00:00,5.937272,6.849467,86.98728,4174.0
2019-10-23 05:00:00,5.8603754,7.2359104,95.7105,4356.0
2019-10-23 06:00:00,3.8939953,8.28,90.0,4656.0
2019-10-23 07:00:00,4.5536795,10.8955765,97.59455,4564.0
2019-10-23 08:00:00,6.130579,13.797913,105.12406,4121.0
2019-10-23 09:00:00,7.928178,15.542662,103.39252,3637.0
2019-10-23 10:00:00,8.28,14.917212,98.32557,3208.0
2019-10-23 11:00:00,9.746631,13.441071,97.69597,2923.0
2019-10-23 12:00:00,11.5199995,14.77755,92.79265,2942.0
2019-10-23 13:00:00,13.039754,17.057314,97.27491,3177.0
2019-10-23 14:00:00,14.587776,19.353138,108.43504,3453.0
2019-10-23 15:00:00,16.267857,21.734581,116.56499,4725.0
2019-10-23 16:00:00,12.224107,17.309973,106.9276,7747.0
2019-10-23 17:00:00,9.746631,16.981165,94.864426,10805.0
2019-10-23 18:00:00,13.049689,23.241617,73.81073,11870.0
2019-10-23 19:00:00,15.463244,26.836306,83.06575,12435.0
2019-10-23 20:00:00,15.546833,28.410364,98.74608,11785.0
2019-10-23 21:00:00,14.512064,27.381306,118.24964,11222.0
2019-10-23 22:00:00,12.641076,24.315327,115.426834,10166.0
2019-10-23 23:00:00,14.458382,25.925,115.497505,8817.0
2019-10-24 00:00:00,14.186923,26.368616,128.90414,7605.0
2019-10-24 01:00:00,13.37825,25.071098,122.09256,6746.0
2019-10-24 02:00:00,12.387348,23.557316,128.79657,6215.0
2019-10-24 03:00:00,12.10157,22.180206,125.753975,5948.0
2019-10-24 04:00:00,13.202726,22.90743,120.191536,6714.0
2019-10-24 05:00:00,12.4811535,22.392464,126.50153,7200.0
2019-10-24 06:00:00,11.983188,21.533897,128.21107,7119.0
2019-10-24 07:00:00,12.783802,22.322903,127.79401,6424.0
2019-10-24 08:00:00,12.88981,21.915691,132.33694,5376.0
2019-10-24 09:00:00,16.075521,22.86496,146.56012,4690.0
2019-10-24 10:00:00,14.336861,20.140705,151.14444,4645.0
2019-10-24 11:00:00,13.089354,17.595861,149.23735,4855.0
2019-10-24 12:00:00,11.808878,15.192682,143.67308,5525.0
2019-10-24 13:00:00,11.298495,14.512064,150.2552,6279.0
2019-10-24 14:00:00,12.4811535,16.485485,148.39255,5822.0
2019-10-24 15:00:00,12.904882,17.068707,152.35411,6148.0
2019-10-24 16:00:00,11.440979,15.646544,156.97447,9031.0
2019-10-24 17:00:00,5.8048253,10.390226,194.03627,11366.0
2019-10-24 18:00:00,4.0249224,6.696387,216.25392,13708.0
2019-10-24 19:00:00,6.519877,8.942214,229.89915,16012.0
2019-10-24 20:00:00,6.1305785,14.241629,253.85559,17404.0
2019-10-24 21:00:00,5.5887027,12.261157,220.23628,18164.0
2019-10-24 22:00:00,9.585739,21.897945,223.66785,18360.0
2019-10-24 23:00:00,12.218805,25.133053,231.981,18496.0
2019-10-25 00:00:00,11.019764,24.387178,238.89125,18089.0
2019-10-25 01:00:00,11.480557,24.863466,235.6196,16649.0
2019-10-25 02:00:00,11.019764,23.871555,246.91484,15890.0
2019-10-25 03:00:00,11.298495,25.842384,251.31255,16024.0
2019-10-25 04:00:00,10.315115,24.033876,253.46509,17404.0
2019-10-25 05:00:00,10.086427,23.132626,249.02643,17807.0
2019-10-25 06:00:00,11.019764,22.608458,232.76509,18179.0
2019-10-25 07:00:00,13.104198,25.711662,225.56718,17434.0
2019-10-25 08:00:00,14.021525,28.00837,217.16455,16863.0
2019-10-25 09:00:00,17.0763,30.61482,221.18582,17790.0
2019-10-25 10:00:00,18.11841,32.112724,232.74463,18780.0
2019-10-25 11:00:00,20.12461,28.66468,244.7223,18693.0
2019-10-25 12:00:00,20.393293,28.119204,251.333,17081.0
2019-10-25 13:00:00,22.35481,30.472675,255.63538,14108.0
2019-10-25 14:00:00,20.633371,28.551426,264.93646,10927.0
2019-10-25 15:00:00,16.808569,23.319553,261.11942,8669.0
2019-10-25 16:00:00,15.281989,22.702845,255.30263,10323.0
2019-10-25 17:00:00,12.0694,21.218632,255.2564,13946.0
2019-10-25 18:00:00,7.5942082,18.919704,248.80588,16968.0
2019-10-25 19:00:00,6.4096174,15.807239,239.9315,19742.0
2019-10-25 20:00:00,8.12197,18.709612,210.01828,21263.0
2019-10-25 21:00:00,11.966953,25.661207,214.13599,22636.0
2019-10-25 22:00:00,12.181625,26.727423,207.25525,24220.0
2019-10-25 23:00:00,14.003029,28.82249,207.52513,24775.0
2019-10-26 00:00:00,16.418526,31.956968,202.52061,24507.0
2019-10-26 01:00:00,17.917007,33.50128,208.21725,23935.0
2019-10-26 02:00:00,16.42247,30.758411,212.57405,24022.0
2019-10-26 03:00:00,16.595179,31.67386,211.52213,24384.0
2019-10-26 04:00:00,18.514643,33.96233,212.00534,25456.0
2019-10-26 05:00:00,18.514643,34.154495,212.51749,25978.0
2019-10-26 06:00:00,19.576189,35.208298,217.10432,25789.0
2019-10-26 07:00:00,19.513195,34.653625,214.84581,24756.0
2019-10-26 08:00:00,19.33639,34.746994,214.0194,23852.0
2019-10-26 09:00:00,20.3774,34.275703,216.02747,22951.0
2019-10-26 10:00:00,18.847641,34.1526,214.69522,22514.0
2019-10-26 11:00:00,20.68356,29.964457,215.21768,22453.0
2019-10-26 12:00:00,20.883102,29.237675,217.99878,21906.0
2019-10-26 13:00:00,20.46941,28.296091,216.7242,21049.0
2019-10-26 14:00:00,21.67487,29.853966,213.6901,20185.0
2019-10-26 15:00:00,20.497883,29.268686,211.93065,21024.0
2019-10-26 16:00:00,19.803272,31.303444,210.39865,24608.0
2019-10-26 17:00:00,19.33639,33.851486,212.84505,27161.0
2019-10-26 18:00:00,19.022177,35.14935,212.87627,29282.0
2019-10-26 19:00:00,20.608229,37.47633,211.24687,30758.0
2019-10-26 20:00:00,20.774214,38.047756,212.6375,30905.0
2019-10-26 21:00:00,21.30093,38.939953,213.6901,31180.0
2019-10-26 22:00:00,21.09305,38.46613,211.60745,29879.0
2019-10-26 23:00:00,21.67487,38.96158,215.5993,28090.0
2019-10-27 00:00:00,21.175837,38.12092,219.25133,27398.0
2019-10-27 01:00:00,20.883102,38.305763,220.426,27061.0
2019-10-27 02:00:00,21.252197,38.96823,223.12828,27867.0
2019-10-27 02:00:00,22.42427,39.47708,226.8476,27867.0
2019-10-27 03:00:00,23.928492,41.82512,228.48943,27053.0
2019-10-27 04:00:00,25.20257,42.84151,228.40654,26881.0
2019-10-27 05:00:00,24.522314,41.33107,232.43134,25549.0
2019-10-27 06:00:00,23.770906,40.25888,238.15758,25143.0
2019-10-27 07:00:00,24.20314,39.28621,242.7306,22904.0
2019-10-27 08:00:00,24.344624,38.976547,248.88643,21144.0
2019-10-27 09:00:00,22.42427,36.80637,266.07416,20089.0
2019-10-27 10:00:00,22.553936,35.632725,299.67297,18832.0
2019-10-27 11:00:00,19.469975,30.684587,292.05112,17154.0
2019-10-27 12:00:00,19.353138,29.620802,290.63763,15150.0
2019-10-27 13:00:00,15.905319,24.798225,279.18875,13606.0
2019-10-27 14:00:00,14.799459,22.682856,270.90936,12157.0
2019-10-27 15:00:00,13.708391,19.770523,259.50858,11530.0
2019-10-27 16:00:00,14.05845,22.19773,261.60715,12592.0
2019-10-27 17:00:00,13.979871,24.933735,265.03033,14085.0
2019-10-27 18:00:00,12.181625,22.805367,258.15796,16047.0
2019-10-27 19:00:00,12.10157,24.098497,256.17133,16943.0
2019-10-27 20:00:00,12.413476,25.922499,260.40692,17232.0
2019-10-27 21:00:00,13.32,27.047956,260.03625,17054.0
2019-10-27 22:00:00,14.84318,28.623962,263.50073,17409.0
2019-10-27 23:00:00,15.725037,29.478264,261.57312,17328.0
2019-10-28 00:00:00,16.327497,30.599998,261.20267,17113.0
2019-10-28 01:00:00,17.651016,31.569351,262.79404,16634.0
2019-10-28 02:00:00,16.965895,30.500309,258.42484,16158.0
2019-10-28 03:00:00,16.981165,30.821548,255.80142,15229.0
2019-10-28 04:00:00,17.873554,31.70658,257.54175,14440.0
2019-10-28 05:00:00,18.1041,32.335934,258.4399,13679.0
2019-10-28 06:00:00,18.430452,32.6411,263.03183,12096.0
2019-10-28 07:00:00,18.079027,32.24161,263.58926,9378.0
2019-10-28 08:00:00,18.430452,30.453527,263.21112,6714.0
2019-10-28 09:00:00,18.692286,27.25559,257.79956,5717.0
2019-10-28 10:00:00,19.770523,27.288855,261.6562,6035.0
2019-10-28 11:00:00,20.163212,27.009598,271.5275,6470.0
2019-10-28 12:00:00,20.431387,27.504095,284.40005,6333.0
2019-10-28 13:00:00,17.727943,24.448214,283.627,5526.0
2019-10-28 14:00:00,14.830076,19.917469,276.22574,4527.0
2019-10-28 15:00:00,15.124284,21.599998,270.0,4195.0
2019-10-28 16:00:00,12.429127,21.38897,263.23392,4855.0
2019-10-28 17:00:00,10.239453,20.833395,279.95056,5243.0
2019-10-28 18:00:00,10.739833,22.007162,266.24835,6131.0
2019-10-28 19:00:00,11.212135,22.682856,270.90936,5883.0
2019-10-28 20:00:00,10.446206,22.366402,273.6913,5633.0
2019-10-28 21:00:00,9.726665,22.033648,274.68582,5357.0
2019-10-28 22:00:00,9.726665,22.065973,275.6175,5261.0
2019-10-28 23:00:00,9.746631,22.45315,282.03058,5052.0
2019-10-29 00:00:00,10.239453,21.862406,287.24155,4887.0
2019-10-29 01:00:00,10.8955765,21.479666,283.57043,4917.0
2019-10-29 02:00:00,10.390226,21.407139,289.6539,5155.0
2019-10-29 03:00:00,11.043261,21.749481,294.44394,5247.0
2019-10-29 04:00:00,10.163227,21.749483,298.68604,5371.0
2019-10-29 05:00:00,10.086427,21.986542,309.6854,5277.0
2019-10-29 06:00:00,10.009036,21.638964,315.67395,5162.0
2019-10-29 07:00:00,8.4963045,19.881649,317.93573,4778.0
2019-10-29 08:00:00,10.587918,18.844202,316.5481,3454.0
2019-10-29 09:00:00,10.514218,15.281989,313.09085,2324.0
2019-10-29 10:00:00,9.686609,12.984975,316.1232,2455.0
2019-10-29 11:00:00,11.269782,14.33234,334.72232,2580.0
2019-10-29 12:00:00,9.693296,12.641076,340.0168,2709.0
2019-10-29 13:00:00,10.594036,13.556282,10.713074,2843.0
2019-10-29 14:00:00,10.805998,14.081477,32.471172,2935.0
2019-10-29 15:00:00,11.119281,15.315873,29.577742,3263.0
2019-10-29 16:00:00,7.928178,14.561099,8.530692,4603.0
2019-10-29 17:00:00,6.5693827,15.273505,8.130019,6186.0
2019-10-29 18:00:00,7.208994,17.462784,8.297059,6849.0
2019-10-29 19:00:00,10.24578,22.862123,26.161512,7321.0
2019-10-29 20:00:00,9.178235,21.980644,31.607454,7400.0
2019-10-29 21:00:00,6.9527545,18.709612,30.018288,7095.0
2019-10-29 22:00:00,6.0347,15.990646,31.184912,6896.0
2019-10-29 23:00:00,5.6920996,14.693999,30.963696,6477.0
2019-10-30 00:00:00,7.172949,13.891522,31.218353,5847.0
2019-10-30 01:00:00,8.942214,15.072783,49.844074,5318.0
2019-10-30 02:00:00,8.404285,11.792404,58.736336,4925.0
2019-10-30 03:00:00,6.618519,9.504273,65.37646,4917.0
2019-10-30 04:00:00,6.6185193,7.5942082,58.570484,5004.0
2019-10-30 05:00:00,7.42159,7.145796,49.085716,5015.0
2019-10-30 06:00:00,5.937272,9.585739,34.286938,5337.0
2019-10-30 07:00:00,5.95906,12.979984,33.6901,4702.0
2019-10-30 08:00:00,6.989936,12.768586,40.425995,3403.0
2019-10-30 09:00:00,3.319036,9.449572,49.635548,2432.0
2019-10-30 10:00:00,1.9386592,4.0249224,63.435013,2333.0
2019-10-30 11:00:00,2.6208394,3.4152596,71.564964,2538.0
2019-10-30 12:00:00,4.379589,5.506941,78.6901,2778.0
2019-10-30 13:00:00,2.8799999,3.6,90.0,2907.0
2019-10-30 14:00:00,4.32,5.4119864,86.186005,3069.0
2019-10-30 15:00:00,4.73506,6.2145634,100.00792,3659.0
2019-10-30 16:00:00,4.6102495,5.692099,124.69522,4942.0
2019-10-30 17:00:00,3.8939953,4.8965297,143.97253,6083.0
